image_id,Mean_R,Mean_G,Mean_B,Std_R,Std_G,Std_B,Skew_R,Skew_G,Skew_B,Contrast_0,Correlation_0,Energy_0,Homogeneity_0,Contrast_45,Correlation_45,Energy_45,Homogeneity_45,Contrast_90,Correlation_90,Energy_90,Homogeneity_90,Contrast_135,Correlation_135,Energy_135,Homogeneity_135,Grade
fresh (52).jpg,154.81018120659724,73.96762152777778,42.45730794270833,85.21334862398511,62.918183875766886,44.06274128530526,-0.9044683214066758,0.6583469790804641,1.4825288992115835,669.3520326797394,0.8993196186588059,0.14200643405694327,0.2812513794958175,794.3879244671734,0.8806660404454818,0.13971836445759264,0.27082896518939636,604.9772180944063,0.9093220468940851,0.14493762293308401,0.2980358420974033,788.8943713770351,0.8814912889444553,0.13989760696500658,0.2645334562109034,0
fresh (53).jpg,154.63957139756945,73.61188368055555,42.2400390625,85.06649499679799,62.942716698126695,44.04539439145903,-0.9015688884949918,0.6719276011007896,1.4857826059497405,660.566665577343,0.9005917226947352,0.13655767725333337,0.27979525945918887,781.7219783804151,0.882511108012987,0.13386428719096996,0.2672151244679267,595.3846743881126,0.9107127115498657,0.13904468912208695,0.295694535569447,782.568355851913,0.8823839017247167,0.13402787949769335,0.26070764779028627,0
fresh (54).jpg,67.74228732638889,40.45504231770833,34.42568250868055,106.06605261095332,76.97165558239605,74.63758234181107,0.9714743688717173,1.869006427889349,2.167232093802903,2036.710647058826,0.8300545927344997,0.6576336529602599,0.7070222821245896,2486.096905045445,0.7932569368211086,0.6533837234029196,0.6921066200892929,2195.452368881126,0.8172036971890291,0.6558264002022309,0.7011683771611245,2547.5577025796383,0.7881458755741196,0.6530812520185372,0.6920287671215127,0
fresh (55).jpg,76.46861818181819,41.0630101010101,33.769482828282825,110.23940279370531,74.22848559799408,71.63659211967311,0.783791462239083,1.8559323314951164,2.226395695210233,1776.4473217568932,0.8428648112400439,0.6224476197677471,0.6744090792302174,2095.8262126513246,0.8152369378553573,0.6186493349389214,0.6618010073774404,1875.76064424057,0.833853991234702,0.6229754733386537,0.6718715966133929,2207.5266676522274,0.8053896909871123,0.6182959555846905,0.6598239638804274,0
fresh (56).jpg,88.88289926289926,50.12266339066339,40.65823587223587,112.91152735560748,80.38759008202868,78.36386438599756,0.5310386856381548,1.551544045652728,1.9164304371445384,2093.7130112079712,0.8372236042516599,0.5554662325260711,0.627026217800537,2429.289702556096,0.8122284687077556,0.5509897033839404,0.6039867824663515,2463.119573518471,0.811385486408285,0.5527551389256818,0.6079205404672912,2766.957780379911,0.786128472492906,0.549593993459015,0.6007515010781255,0
fresh (57).jpg,153.99624674479168,73.01476128472223,41.902577039930556,85.06093924614073,62.91825323250931,43.98330942659738,-0.8870376446373025,0.6875131556530026,1.4948002943805332,661.0904858387808,0.9003829594138227,0.13275335897434193,0.27635542128370366,775.1351355492912,0.8833539527521678,0.1302012437388437,0.2644825154114382,593.7796219405599,0.9108360360298328,0.13567181040817347,0.29202435753392997,781.7691305756481,0.8823556374110134,0.1302849855164142,0.25831505619021466,0
fresh (58).jpg,67.40805121527778,40.305682508680555,34.31464626736111,105.85494592651304,76.92864678393681,74.60307901376505,0.9789871649780104,1.87524704056191,2.1710996896912316,2021.848379084971,0.8310574881672557,0.6576375163945992,0.7068614608755066,2484.193667799162,0.7931265242667912,0.6533531654330111,0.6924143624250338,2183.1239838286765,0.8179755894185529,0.6557639203581276,0.7010163774470024,2532.553867270276,0.7890992848927353,0.6530090533421247,0.6922403645192902,0
fresh (59).jpg,76.52647272727273,41.00874747474747,33.75926868686869,110.18147186173792,74.19617006810132,71.63074019835459,0.7824092136376339,1.8614788315238635,2.22631223794446,1725.6051644535225,0.8472172915714721,0.621450321981853,0.6748423896644696,2088.9216560718805,0.8156710972157338,0.6175888334745814,0.6622254675116115,1850.1649908256873,0.8359656853641307,0.621898199507071,0.6713354819704415,2161.675167134807,0.8092512418664678,0.6173209366630965,0.6597014356987385,0
fresh (6).jpg,113.52408333333334,47.653888888888886,45.86453935185185,91.89321438794386,43.504113616337584,39.6131469588933,0.09642927936748995,0.7264525929318393,0.9493810000406052,608.4388772175532,0.8503211172375617,0.10630306710452031,0.29957741761277346,736.2211742154404,0.8189452496762323,0.09986045493747892,0.24313452873792324,712.3765944055945,0.8250021101671376,0.10268275537668556,0.2515444943699753,761.744172040794,0.8126721835614935,0.09906509724915105,0.24106292881256577,0
fresh (60).jpg,87.97780835380836,49.871046683046686,40.49725307125307,112.61760275827123,80.58204505528921,78.53659512470072,0.5473742188241607,1.5590889593907324,1.9201505513202444,2079.4780124533017,0.8390009692986291,0.5557289192696802,0.6282079432193104,2416.8236153645985,0.8139628150610987,0.5513227664873107,0.605243630153456,2454.9233126704676,0.8126897252124813,0.5527193469979331,0.6083697575142555,2751.565703877178,0.7881957398672168,0.5498926233728595,0.6025709870152531,0
fresh (61).jpg,152.01935546875,71.75224826388889,41.72731228298611,85.81087880550331,63.28357474589216,44.35850595899504,-0.8382059815699432,0.7191384332320883,1.4629471590045247,768.8998409586068,0.8858254606762962,0.13575182127292454,0.2781955571929521,893.5531010840458,0.8674965181928622,0.13324439938245405,0.26391310302460685,688.2306337412592,0.8981421373059274,0.1387640811926566,0.2987262529120194,886.8812258104078,0.8684858793207767,0.13315381276315674,0.25869001140981784,0
